ident,nome,tipo,conteudo,res
<http://nima.puc-rio.br/cad-puc#disciplinaCIV2545>,[CIV2545] GEOMECANICA DO PETROLEO,ccso,"Caracterização do subsolo marinho: processos de formação, características físico químicas e propriedades mecânicas. Ensaios especiais de laboratório e de campo. Movimentos de massa: estabilidade de taludes submarinos. Obtenção de parâmetros geotécnicos através de perfilagem. Aplicações de geomecânica em perfuração. Analise da estabilidade de poços; determinação do gradiente de fratura e dimensionamento da lama de perfuração. Poços inclinados e horizontais. ",True
<http://www.nima.puc-rio.br/lattes/0034189381343924#P580>,Retratos da pobreza: cenas cotidianas das expressões da questão socioambiental em Jardim Gramacho,Chapter,sem DOI ou ementa,True
<http://nima.puc-rio.br/cad-puc#disciplinaENG1025>,[ENG1025] INTR A ENG AMBIENTAL,Course,A biosfera e seu equilíbrio.  Biodiversidade.  Efeitos da presença humana e da tecnologia sobre o meio ambiente.  Controle das diversas formas de poluição.  Preservação de recursos naturais.  Principais problemas ambientais da atualidade. ,True
<http://nima.puc-rio.br/cad-puc#disciplinaBIO1003>,[BIO1003] ESTATISTICA APLIC BIOLOGIA II,ccso,"Introdução ao uso do software R, aplicações de estatística descritiva e inferencial desenvolvidas no software R, introdução à estatística multivariada, preparação e transformação de dados, métodos de agrupamento, métodos de ordenação e análise de gradientes, análise de componentes principais, de correspondência e de função discriminante, aplicações das análises multivariadas aos componentes da biodiversidade. ",True
<http://www.nima.puc-rio.br/lattes/1721981607189967#P534>,Simulacion de le extraccion de aguas subterraneas por pozos de bombeo a traves de analisis hidromecanicos acoplados y desacoplados,Article,sem DOI ou ementa,True
_:b89B4D802x128542,"Understanding Relationships between Biodiversity, Carbon, Forests and People: The Key to Achieving REDD+ Objectives. A Global Assessment Report. Prepared by the Global Forest Expert Panel on Biodiversity, Forest Management, and REDD+.",Book,sem DOI ou ementa,True
<http://nima.puc-rio.br/cad-puc#disciplinaGEO1634>,[GEO1634] ECOLOGIA FLORESTAS TROPICAIS,Course,Características gerais das florestas tropicais. Principais formações brasileiras. Funcionamento do ecossistema florestal. Componentes bióticos e abióticos do sistema florestal. A origem comum e a co-evolução dos sistemas antrópico e florestal. Presença humana na floresta: populações tradicionais e agricultura de subsistência. Florestas urbanas e recuperação de áreas degradadas: perspectivas e funcionalidade. ,True
<http://www.nima.puc-rio.br/lattes/5554472337681978#P431>,"MÉTODOS EMPREGADOS NA AVALIAÇÃO QUÍMICA DO COMPARTIMENTO ÁGUA E SEDIMENTO DA BACIA DE CAMPOS * *Ribeiro-Ferreira, V.P., Moreira, D.L., Falcão, A.P.C., Curbelo-Fernandez, M.P., Filgueiras, V., Lavrado, H.P., Paranhos, R., Suzuki, M.S., Rezende, C.E., (...)",Chapter,10.1016/B978-85-352-7563-6.50009-0,True
<http://www.nima.puc-rio.br/lattes/9155373304835930#P172>,Socioecological Legacies of Coffee Production in the Paraíba do Sul Valley in the 19th Century: Shaping the Brazilian Southeastern Atlantic Rainforest Landscape,Chapter,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/7538936412559010#P484>,Acesso à Terra e Solo Urbano: Eficácia social da norma urbanística,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/0093113712724710#P78>,Motivadores da Gestão Ambiental em Empresas Brasileiras: O Papel dos Stakeholders,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/1199479212171868#P171>,Complex socio-ecological drivers of natural regeneration in the Brazilian Atlantic Forest Hotspot,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/6322729232079325#P874>,Moda sustentável: pesquisa mostra o que jovens esperam das marcas,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5039536576835274#P528>,Antecedentes Psicossociais e Organizacionais do Compartilhamento de Conhecimento no Ambiente de Trabalho,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/6267662649043562#P3>,A Divulgação de Informações Relevantes a partir da Contabilidade Financeiroa Ambiental e o Processo de Governança Corporativa,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/9736083270809253#masterthesis13>,&quot;Eu acredito que Deus esteja por trás da evolução&quot;: Criacionismo e evolução na concepção de professores de biologia.,Thesis,sem DOI ou ementa,True
_:b89B4D802x193683,EDUCAÇÃO AMBIENTAL: FORMAÇÃO DE VALORES ÉTICOS-AMBIENTAIS PARA EXERCÍCIO DA CIDADANIA NO MUNICÍPIO DE RESENDE+VISCONDE DE MAUÁ,Book,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/2254453960245715#P77>,Dispersão de Contaminantes na Atmosfera: Modelagem através da Solução Numérica das Equações Fundamentais de Transporte,Article,sem DOI ou ementa,True
_:b89B4D802x287852,Sociedade e natureza no semiárido:desafios e olhares geográficos,Book,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3102419441273146#P84>,Natureza e Cultura: Sentidos da diversidade,Article,10.12957/irei.2018.35915,True
<http://www.nima.puc-rio.br/lattes/3948737758921845#P229>,THE PUERTO RICO AFRICAN DUST AND CLOUDS STUDY (PRADACS) ? AEROSOL AND CLOUD MEASUREMENTS AT A CARIBBEAN TROPICAL MONTANE CLOUD FOREST,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/9914278441730955#P537>,História Ambiental e Ecologia da Paisagem,Article,10.4215/RM2010.0919.0009,True
<http://www.nima.puc-rio.br/lattes/2531489281135790#P315>,Avaliação da contribuição do Plano de Ordenamento Territorial na construção de resiliência e sustentabilidade urbana na cidade da Bogotá,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/9915761557849189#P411>,Sociedade e natureza: a produção do espaço no entorno da primeira etapa do Parque do Cocó,Thesis,sem DOI ou ementa,True
<http://nima.puc-rio.br/cad-puc#disciplinaENG1150>,[ENG1150] EST SUPERV EM ENG AMBIENTAL,Course,"Estágio de no mínimo 160 horas em empresa preferencialmente de engenharia, ficando sua aceitação a critério da coordenação do curso. ",True
<http://nima.puc-rio.br/cad-puc#disciplinaECO1506>,[ECO1506] ECON BRAS CONTEMPORANEA II N,ccso,"1. Período 1964-1967: governo castelo branco estabilização e reformas. 2. Período 1968-1973: ministro Delfim Netto, retomada do crescimento e distorções do ""milagre econômico"". 3. Período 1974-1979: primeiro choque do petróleo e ajuste da economia brasileira através do II PND (ou auge do modelo de crescimento com endividamento). 4. Período 1979-1984: recessão e aceleração inflacionária pós segundo choque do petróleo (ou declínio do modelo de crescimento externo com endividamento). 5. Período 1985-1989: redemocratização e planos de estabilização fracassados (ou esperança, frustração e aprendizado: a história da nova república). 6. Período 1990-1992: Collor e as novas tentativas frustradas de controle da inflação. 7. Período 1993-1999: plano real antecedentes, implantação, evolução ate crise cambial e desvalorização. ",True
<http://www.nima.puc-rio.br/lattes/5326223719623265#P208>,Otimização comercial de um parque eólico no Brasil utilizando simulação de Monte Carlo com variáveis climáticas exógenas e uma nova função de preferência,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3492080592616023#P23>,Uma amostra de floresta,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/0939838632600977#P6>,O MEIO AMBIENTE NO PROCESSO EDUCACIONAL,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/7404245013369992#P219>,SISTEMAS MODULARES TÊXTEIS COMO APROVEITAMENTO DE FIBRAS NATURAIS: uma alternativa sustentável em Arquitetura & Design. 2006. Dissertação (Mestrado em Artes e Design) - Pontificia Universidade Catolica do Rio de Janeiro.,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/2528456367910899#P600>,LA EDUCACIÓN A TRAVÉS DE LOS VALORES SOCIO AMBIENTALES EN LA ENSEÑANZA DE GEOGRAFÍA EN EL SEXTO AÑO DE LA PRIMARIA EN RÍO DE JANEIRO (BRASIL),Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/7568648387585192#P175>,Assessing the value of natural gas underground storage in the Brazilian system via stochastic dual dynamic programming,Article,10.1007/s11750-020-00575-w,True
<http://www.nima.puc-rio.br/lattes/1721981607189967#P202>,Fraturamento Dinâmico de Rochas por Explosão,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/2716756230212536#P4>,"Obtendo boas Estimativas de Recalque em Solos muito moles: O Caso da Barra da Tijuca, Rio de Janeiro",Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3886020667445559#P343>,"Analysis of Ionospheric GPS TEC Measurements During Total Solar Eclipse over American Region on August 21, 2017",Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3366743495001032#P8>,"Cadastro de possíveis novas perdas imobiliárias na frente erosiva ativa costeira em Atafona, São João da Barra (RJ), através de medições da posição espacial das construções e do registro fotográfico",Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3500104366301286#P663>,"Brazil, Land of the Past?",Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5246086378299715#P266>,Tenure dependent firing costs and turnover in Brazil,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3948737758921845#P130>,Activation of aerosol particles observed inside clouds at a mountain site on Puerto Rico during the Puerto Rico Aerosol-Cloud-Study (RICO-PRACS),Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/0010848295031388#P663>,Formação de hidrato a partir de emulsão de água em óleo,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/4394162331037750#P737>,RFID Technology as a Life Cycle Management Tool in the Liquefied Petroleum Gas Industry,Article,10.1109/TLA.2018.8327391,True
<http://www.nima.puc-rio.br/lattes/8160347007286967#P553>,Effective pressure coefficients of some Brazilian rocks,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3948737758921845#P408>,"Toxicological effects of particulate matter (PM2.5) on rats: Bioaccumulation, antioxidant alterations, lipid damage, and ABC transporter activity",Article,10.1016/j.chemosphere.2016.07.094,True
<http://www.nima.puc-rio.br/lattes/0348074510343282#P304>,Dynamic relationships between crude oil prices and socially responsible investing in Brazil: evidence for linear and non-linear causality,Article,10.1080/00036846.2016.1234695,True
<http://www.nima.puc-rio.br/lattes/7367303815121719#P65>,RECICAP - RECICLAGEM DE PAPEL,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/4713933673200239#P148>,Avaliação do Efeito das Estratégias de Gestão Ambiental sobre o Desempenho Financeiro de Empresas Brasileiras,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/1721981607189967#P572>,Calçadas Sustentáveis: uma Proposta para a Cidade do Rio de Janeiro,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/6935503527357767#P80>,Convecção Natural Turbulenta de Metais Liquídos Em Cavidades Fechadas,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3724041772362280#P346>,Palygorskite as a Sorbent in the Removal of Manganese (II) From Water Mine Effluents,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/1442907381860300#P122>,A importância dos elementos ambientais na obtenção de locais de trabalho saudáveis e produtivos,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5554472337681978#P199>,Origem e composição da matéria orgânica particulada no complexo estuarino-lagunar de Mundaú-Manguaba utilizando lipídios como marcadores moleculares,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5042677509706552#P1014>,Wind farm generation forecast and optimal maintenance schedule model,Article,10.1002/we.2405,True
<http://www.nima.puc-rio.br/lattes/4831269110581681#P113>,MANGARATIBA E A CONSTRUÇÃO DA IDENTIDADE TERRITORIAL,Chapter,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/8855081325345654#P495>,Commercialization of Renewable Sources in the Forward-Contract Market,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/8068674011748482#P290>,Previsão da Atenuação por Chuvas a partir de Dados Meteorológicos Globais,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/4445790203781215#P281>,Avaliação do Projeto de Construção da Linha 4 do Metrô de São Paulo pela Metodologia de Opções Reais,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/6279143106120385#P215>,?Análise das barreiras que dificultam a transformação do agricultor familiar em empreendedor rural no contexto Brasileiro?.,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/1427567976681355#P5494>,Integrated Composites using vegetable fibres- Bamboo Research and Development,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/0927043090346304#P436>,Methodology for generating electric load profiles for sizing an electric energy generation system,Article,10.1016/j.enbuild.2012.04.014,True
<http://www.nima.puc-rio.br/lattes/8160347007286967#P633>,Modelagem Numérica da Infiltração de Hidrocarbonetos em Solos Nao Saturados utilizando o Metodo de Volumes Finitos,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/9350848460353268#P3>,"Mapas, fotos e tabelas: inovações pedagógicas em Geographia do Brasil",Article,sem DOI ou ementa,True
<http://nima.puc-rio.br/cad-puc#disciplinaENG1923>,[ENG1923] ENGENHARIA DE RESERVATORIOS I,ccso,"Definição do reservatório de petróleo e gás. Classificação de reservatórios. Caracterização básica de reservatórios. Propriedades físicas: propriedades do meio poroso; propriedades físicas dos fluidos; características de pressão de reservatório; lei de Darcy, equação da difusividade. Testes de pressão, mecanismos de empuxo. Balanço de materiais. Fundamentos de transmissão de calor. Produtividade: declínio de reservatórios; propriedades PVT. Índice de produtividade. Simulação do tipo Black oil. Balanço volumétrico. Diferenças finitas. Modelos de poço. ",True
<http://www.nima.puc-rio.br/lattes/6677797217339969#P59>,Cálculo da Curva de Disposição a Contratar de Geradores Hidrelétricos: Uma Abordagem Robusta ao Preço de Curto-Prazo,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/9705170158456125#P85>,Desenvolvimento de Extensômetros para Estudo das Propriedades Mecânicas de Rochas,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5554472337681978#P283>,"Fontes e distribuição de matéria orgânica sedimentar no complexo estuarino-lagunar de Mundaú-Manguaba/AL, utilizando esterois e alcoois como indicadores",Article,10.1590/S0100-40422011000700002,True
<http://www.nima.puc-rio.br/lattes/8115517400975854#masterthesis18>,"Umbanda, territorialidade e Meio Ambiente: Representações socioespaciais e Sustentabilidades",Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/6677797217339969#P95>,Ensuring Reserve Deployment in Hydrothermal Power Systems Planning,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5554472337681978#P434>,On the application of alkenone- and GDGT-based temperature proxies in the south-eastern Brazilian continental margin,Article,10.1016/j.orggeochem.2018.10.009,True
<http://www.nima.puc-rio.br/lattes/0205484470667278#P405>,The use of natural polymers (chitosan and humic acid) in the red mud wastewater treatment,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/8160347007286967#P436>,Mobilidade  de metais pesados em solos residuais do Estado do Rio de Janeiro: Determinação do coeficiente de distribuição através de uma análise estatística,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/5116658627669572#P387>,Compatibilidade de Aço Carbono com Etanol Combustível com Teores de Água Acima do Normatizado,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/1427567976681355#P5072>,Bamboo Space Structure,Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/9705170158456125#P17>,Análise e Modelagem de Propriedades Mecânicas à Fadiga de Soldas Molhadas,Thesis,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/3366743495001032#P160>,Microrelevo e dinâmica de inundação da maré no apicum e manguezal da Reserva Biológica Estadual de Guaratiba (RJ),Article,sem DOI ou ementa,True
<http://www.nima.puc-rio.br/lattes/0927043090346304#P279>,Controle Metrológico da Vazão de Gás e Análise de Conservação de Massa no Gasoduto Brasil-Bolivia,Article,sem DOI ou ementa,True
